OBJECTID,ATCOCODE,GRIDTYPE,EASTING,NORTHING,LON,LAT,COMMONNAME,IDENTIFIER,DIRECTION,STREET,LANDMARK,NATGAZID,NATGAZLOCA,PARENTLOCA,GRANDPAREN,TOWN,SUBURB,STOPTYPE,BUSSTOPTYP,BUSREGISTR,RECORDSTAT,NOTES,LOCALITYCE,SMSNUMBER,LASTCHANGE
1233,410000029062,,439915,554486,-1.37936000000,54.88355000000,HEREFORD ROAD  HILLVIEW N/B,N,N,HEREFORD ROAD,OUTSIDE HARCOURT ROAD JUNCTION,E0030913,Grangetown (Sunderland Urban Area),Sunderland Urban Area,,SL,HILLVIEW,BCT,MKD,OTH,ACT,,Y,,23/02/2005
1234,410000029063,,439896,554666,-1.37963000000,54.88517000000,HILL VIEW RD HILLVIEW N/B,N,N,HILL VIEW ROAD,JUNCTION WITH HELVELLYN ROAD,E0030913,Grangetown (Sunderland Urban Area),Sunderland Urban Area,,SL,HILLVIEW,BCT,MKD,OTH,ACT,,Y,,23/02/2005
1235,410000029064,,438307,554746,-1.40439000000,54.88601000000,SILKSWORTH LN PLAINS FM-S,S,S,SILKSWORTH LANE,OPPOSITE HOMEBASE SUPERSTORE,E0031123,Plains Farm,Sunderland Urban Area,,SL,PLAINS FARM,BCT,MKD,OTH,ACT,,Y,,23/02/2005
1236,410000029065,,438152,554085,-1.40689000000,54.88008000000,SILKSWORTH SPORTS COMPLEX,S,S,DURHAM TERRACE,OUTSIDE SILKSWORTH SKI SLOPE AND SPORTS GROUND,E0030963,High Newport,Sunderland Urban Area,,SL,SILKSWORTH,BCT,MKD,PPT,ACT,,Y,,23/02/2005
1237,410000029066,,438131,553960,-1.40724000000,54.87896000000,WARWICK TCE H/NEWPORT E/B,SW,SW,WARWICK TERRACE,35M SOUTH WEST OF THE SPORTSMANS ARMS,E0030963,High Newport,Sunderland Urban Area,,SL,NEWPORT,BCT,MKD,OTH,ACT,,Y,,14/06/2005
1238,410000029067,,438267,553846,-1.40513000000,54.87792000000,WARWICK TCE H/NEWPORT E/B,N,N,WARWICK TERRACE,OUTSIDE NO.7/8  WARWICK TERRACE,E0030963,High Newport,Sunderland Urban Area,,SL,NEWPORT,BCT,MKD,OTH,ACT,,Y,,23/02/2005
1239,410000029068,,438499,553548,-1.40156000000,54.87523000000,BLIND LN TUNSTALL S/B,S,S,BLIND LANE,100M SOUTH OF SILKSWORTH RECREATION GROUND,E0030963,High Newport,Sunderland Urban Area,,SL,TUNSTALL,BCT,MKD,OTH,ACT,,Y,,23/02/2005
1240,410000029069,,438552,553377,-1.40075000000,54.87369000000,SILKSWORTH,S,S,BLIND LANE,OUTSIDE ENTRANCE LEADING TO SILKSWORTH SCHOOLS,E0031074,New Silksworth,Sunderland Urban Area,,SL,SILKSWORTH,BCT,MKD,PTP,ACT,,Y,,22/02/2005
1241,410000029070,,438560,553323,-1.40064000000,54.87320000000,SILKSWORTH,N,N,BLIND LANE,OPPOSITE ENTRANCE LEADING TO SILKSWORTH SCHOOLS,E0031074,New Silksworth,Sunderland Urban Area,,SL,SILKSWORTH,BCT,MKD,PPT,ACT,,Y,,22/02/2005
1242,410000029071,,438464,553648,-1.40209000000,54.87613000000,BLIND LN TUNSTALL N/B,N,N,BLIND LANE,OPPOSITE SILKSWORTH RECREATION GROUND,E0030963,High Newport,Sunderland Urban Area,,SL,TUNSTALL,BCT,MKD,OTH,ACT,,Y,,23/02/2005
1243,410000029072,,438311,553800,-1.40445000000,54.87751000000,MILLER TCE H/NEWPORT N/B,N,N,MILLER TERRACE,OUTSIDE LINCOLN AVENUE JUNCTION,E0030963,High Newport,Sunderland Urban Area,,SL,NEWPORT,BCT,MKD,OTH,ACT,,Y,,15/04/2005
1244,410000029073,,438113,553958,-1.40752000000,54.87894000000,WARKWICK TCE H/NEWPORT W/,W,W,WARWICK TERRACE,OPPOSITE THE SPORTSMANS ARMS,E0030963,High Newport,Sunderland Urban Area,,SL,NEWPORT,BCT,MKD,OTH,ACT,,Y,,14/06/2005
1245,410000029074,,438164,554165,-1.40670000000,54.88080000000,SILKSWORTH SPORTS COMPLEX,N,N,DENE  STREET,OUTSIDE THE AGED MINERS HOMES,E0030963,High Newport,Sunderland Urban Area,,SL,SILKSWORTH,BCT,MKD,PPT,ACT,,Y,,23/02/2005
1246,410000029075,,438353,554844,-1.40366000000,54.88688000000,SILKSWORTH LANE,N,N,SILKSWORTH LANE,OUTSIDE ELSTOB COTTAGES,E0031123,Plains Farm,Sunderland Urban Area,,SL,ELSTOB,BCT,MKD,OTH,ACT,,Y,,23/02/2005
1247,410000029076,,437710,554772,-1.41369000000,54.88629000000,PEARL RD.PLAINS FARM S/B,S,S,PEARL ROAD,25M SOUTH OF PREMIER ROAD T  JUNCTION,E0031123,Plains Farm,Sunderland Urban Area,,SL,PLAINS FARM,BCT,MKD,OTH,ACT,,Y,,28/02/2005
1248,410000029077,,437648,554580,-1.41468000000,54.88457000000,PLAINS FARM,W,W,PERTH ROAD,OPPOSITE PURLEY ROAD JUNCTION,E0031123,Plains Farm,Sunderland Urban Area,,SL,PLAINS FARM,BCT,MKD,PPT,ACT,,Y,,28/02/2005
1249,410000029078,,437418,554462,-1.41829000000,54.88352000000,PERTH ROAD,W,W,PERTH ROAD,OPPOSITE PANCRAS ROAD JUNCTION,E0031164,Silksworth Colliery,Sunderland Urban Area,,SL,PLAINS FARM,BCT,MKD,OTH,ACT,,Y,,28/02/2005
1250,410000029079,,437232,554578,-1.42117000000,54.88458000000,PANCRAS RD PLAINS FARM E/,SE,SE,PANCRAS ROAD,25M SOUTH EAST OF PRIMATE ROAD,E0031164,Silksworth Colliery,Sunderland Urban Area,,SL,PLAINS FARM,BCT,MKD,OTH,ACT,,Y,,22/02/2005
1251,410000029080,,437360,554474,-1.41919000000,54.88364000000,PANCRAS RD PLAINS FARM E/,SE,SE,PANCRAS ROAD,30M SOUTH EAST OF PEEBLES ROAD,E0031164,Silksworth Colliery,Sunderland Urban Area,,SL,PLAINS FARM,BCT,MKD,OTH,ACT,,Y,,22/02/2005
1252,410000029081,,437655,554592,-1.41457000000,54.88467000000,PLAINS FARM,E,E,PERTH ROAD,OUTSIDE PEARL ROAD JUNCTION,E0031123,Plains Farm,Sunderland Urban Area,,SL,PLAINS FARM,BCT,MKD,PPT,ACT,,Y,,28/02/2005
1253,410000029082,,437675,554809,-1.41423000000,54.88662000000,PREMIER ROAD,W,W,PREMIER ROAD,OUTSIDE PEARL ROAD JUNCTION,E0031123,Plains Farm,Sunderland Urban Area,,SL,PLAINS FARM,BCT,MKD,OTH,ACT,,Y,,06/07/2005
1254,410000029083,,437348,554923,-1.41932000000,54.88767000000,PROSPECT HOTEL,S,S,A690,OPPOSITE IMMACULATE HEART OF MARY CHURCH,E0031188,Springwell (Sunderland),Sunderland Urban Area,,SL,PLAINS FARM,BCT,MKD,PPT,ACT,,Y,,23/02/2005
1255,410000029084,,437066,554236,-1.42380000000,54.88152000000,NORTH MOOR,S,S,NORTH MOOR LANE,50M NORTH  OF NORTH MOOR ROAD JUNCTION,E0031164,Silksworth Colliery,Sunderland Urban Area,,SL,FARRINGDON,BCT,MKD,PPT,ACT,,Y,,10/06/2005
1256,410000029085,,437018,552598,-1.42476000000,54.86680000000,DOXFORD PARK WAY  E/B,SE,SE,DOXFORD PARK WAY,OUTSIDE FOOTPATH LEADING TO BOWLYNN CLOSE,E0031163,Silksworth,Sunderland Urban Area,,SL,DOXFORD PARK,BCT,MKD,OTH,ACT,,Y,,28/02/2005
1257,410000029086,,437561,552477,-1.41631000000,54.86567000000,DOXFORD PARK SHOPS,E,E,DOXFORD PARK WAY,OUTSIDE THE DOXFORD LAD PUBLIC HOUSE,E0031163,Silksworth,Sunderland Urban Area,,SL,DOXFORD PARK,BCT,MKD,PPT,ACT,,Y,,28/02/2005
1258,410000029087,,437858,552454,-1.41169000000,54.86545000000,DOXFORD PARK WAY  E/B,E,E,DOXFORD PARK WAY,OUTSIDE FOOTPATH LEADING TO FROBISHER COURT,E0031049,Doxford Park,Sunderland Urban Area,,SL,MILL HILL,BCT,MKD,OTH,ACT,,Y,,28/02/2005
1259,410000029088,,438060,552372,-1.40855000000,54.86469000000,DOXFORD PARK DOLBY STEPS,E,E,DOXFORD PARK WAY,OUTSIDE WALKWAY LEADING TO TROOL COURT,E0031049,Doxford Park,Sunderland Urban Area,,SL,MILL HILL,BCT,MKD,OTH,ACT,,Y,,14/04/2005
1260,410000029089,,438410,552563,-1.40308000000,54.86638000000,DOXFORD PARK MILL HILL,N,N,DOXFORD PARK MILL,OUTSIDE CIRRUS HOUSE LEADING TO MILL HILL SCHOOL,E0031049,Doxford Park,Sunderland Urban Area,,SL,MILL HILL,BCT,MKD,PPT,ACT,,Y,,28/02/2005
1261,410000029090,,438103,552799,-1.40783000000,54.86853000000,MILL HILL RD DOXFORD PK-W,NW,NW,MILL HILL ROAD,40M SOUTH EAST OF SHETLAND COURT JUNCTION,E0031049,Doxford Park,Sunderland Urban Area,,SL,DOXFORD PARK,BCT,MKD,OTH,ACT,,Y,,24/02/2005
1262,410000029091,,437898,552800,-1.41102000000,54.86855000000,MILL HILL RD DOXFORD PK-W,W,W,MILL HILL ROAD,OUTSIDE WANSBECK COURT,E0031049,Doxford Park,Sunderland Urban Area,,SL,MILL HILL,BCT,MKD,OTH,ACT,,Y,,28/02/2005
1263,410000029092,,436999,552577,-1.42506000000,54.86662000000,DOXFORD PARK WAY  N/B,N,N,DOXFORD PARK WAY,72M NORTH OF MARCROSS DRIVE,E0031163,Silksworth,Sunderland Urban Area,,SL,DOXFORD PARK,BCT,MKD,OTH,ACT,,Y,,28/02/2005
1264,410000029093,,437048,554062,-1.42410000000,54.87996000000,ALLENDALE RD NORTH MOOR-S,S,S,ALLENDALE ROAD,OPPOSITE ABERCORN ROAD JUNCTION,E0031164,Silksworth Colliery,Sunderland Urban Area,,SL,FARRINGDON,BCT,MKD,OTH,ACT,,Y,,10/06/2005
1265,410000029094,,437017,553757,-1.42463000000,54.87722000000,ALLENDALE ROAD-ALNWICK ROAD,S,S,ALLENDALE ROAD,OPPOSITE FARRINGDON INFANTS SCHOOL,E0030877,Farringdon (Sunderland Urban Area),Sunderland Urban Area,,SL,FARRINGDON,BCT,MKD,OTH,ACT,,Y,,24/02/2005
1266,410000029095,,436906,553492,-1.42639000000,54.87484000000,ALLENDALE RD FARRINGDON-S,S,S,ALLENDALE ROAD,OPPOSITE SOCIAL CLUB,E0030877,Farringdon (Sunderland Urban Area),Sunderland Urban Area,,SL,FARRINGDON,BCT,MKD,OTH,ACT,,Y,,24/02/2005
1267,410000029096,,436763,553292,-1.42864000000,54.87306000000,ALLENDALE RD FARRINGDON-S,S,S,ALLENDALE ROAD,OUTSIDE FARRINGDON COMPREHENSIVE SCHOOL,E0030877,Farringdon (Sunderland Urban Area),Sunderland Urban Area,,SL,FARRINGDON,BCT,MKD,OTH,ACT,,Y,,24/02/2005
1268,410000029097,,436696,552984,-1.42973000000,54.87029000000,FARRINGDON SOUTH END,S,S,ALLENDALE ROAD,JUNCTION WITH SILKSWORTH ROAD,E0030877,Farringdon (Sunderland Urban Area),Sunderland Urban Area,,SL,FARRINGDON,BCT,MKD,PPT,ACT,,Y,,14/04/2005
1269,410000029098,,436677,553033,-1.43002000000,54.87074000000,FARRINGDON SOUTH END,N,N,ALLENDALE ROAD,OPPOSITE ALDERSHOT ROAD,E0030877,Farringdon (Sunderland Urban Area),Sunderland Urban Area,,SL,FARRINGDON,BCT,MKD,PPT,ACT,,Y,,14/04/2005
1270,410000029099,,436620,553102,-1.43090000000,54.87136000000,FARRINGDON SOUTH END,W,W,AVONMOUTH ROAD,OPPOSITE AUGUSTA SQUARE,E0030877,Farringdon (Sunderland Urban Area),Sunderland Urban Area,,SL,FARRINGDON,BCT,MKD,PPT,ACT,,Y,,14/04/2005
1271,410000029100,,436798,553358,-1.42809000000,54.87365000000,ALLENDALE RD FARRINGDON-N,N,N,ALENDALE ROAD,OPPOSITE FARRINGDON COMPREHENSIVE SCHOOL,E0030877,Farringdon (Sunderland Urban Area),Sunderland Urban Area,,SL,FARRINGDON,BCT,MKD,OTH,ACT,,Y,,24/02/2005
1272,410000029101,,436915,553525,-1.42624000000,54.87514000000,ALLENDALE ROAD-ANTHONY ROAD,N,N,ALLENDALE ROAD,OUTSIDE SOCIAL CLUB,E0030877,Farringdon (Sunderland Urban Area),Sunderland Urban Area,,SL,FARRINGDON,BCT,MKD,OTH,ACT,,Y,,24/02/2005
1273,410000029102,,437014,553861,-1.42466000000,54.87815000000,ALLENDALE ROAD-ARCHER STREET,N,N,ALLENDALE ROAD,NORTH OF FARRINGDON INFANTS SCHOOL,E0030877,Farringdon (Sunderland Urban Area),Sunderland Urban Area,,SL,FARRINGDON,BCT,MKD,OTH,ACT,,Y,,24/02/2005
1274,410000029103,,437065,554098,-1.42383000000,54.88028000000,ALLENDALE ROAD-ARCHER ROAD,N,N,ALLENDALE ROAD,OPPOSITE ALLENDALE SQUARE JUNCTION,E0031164,Silksworth Colliery,Sunderland Urban Area,,SL,FARRINGDON,BCT,MKD,OTH,ACT,,Y,,10/06/2005
1275,410000029104,,436747,553356,-1.42888000000,54.87363000000,ASHDOWN RD FARRINGDON W/B,NW,NW,ASHDOWN ROAD,OPPOSITE FARRINGDON COMPREHENSIVE SCHOOL,E0030877,Farringdon (Sunderland Urban Area),Sunderland Urban Area,,SL,FARRINGDON,BCT,MKD,OTH,ACT,,Y,,24/02/2005
1276,410000029105,,436542,553574,-1.43205000000,54.87561000000,ANTWERP RD FARRINGDON S/B,SW,SW,ANTWERP ROAD,OUTSIDE ANDREW ROAD JUNCTION,E0030877,Farringdon (Sunderland Urban Area),Sunderland Urban Area,,SL,FARRINGDON,BCT,MKD,OTH,ACT,,Y,,24/02/2005
1277,410000029106,,436372,553465,-1.43471000000,54.87464000000,FARRINGDON,SE,SE,ANTWERP ROAD,OUTSIDE ALANTIS ROAD LEADING TO LIBRARY,E0030877,Farringdon (Sunderland Urban Area),Sunderland Urban Area,,SL,FARRINGDON,BCT,MKD,PPT,ACT,,Y,,24/02/2005
1278,410000029107,,436578,553601,-1.43149000000,54.87585000000,ASHDOWN RD  FARRINGDON S/,SE,SE,ASHDOWN ROAD,OPPOSITE ANTWERP ROAD,E0030877,Farringdon (Sunderland Urban Area),Sunderland Urban Area,,SL,FARRINGDON,BCT,MKD,OTH,ACT,,Y,,24/02/2005
1279,410000029108,,436971,554887,-1.42520000000,54.88738000000,SILLOTH RD SPRINGWELL W/B,W,W,SILLOTH ROAD,JUNCTION WITH SHAFTOE ROAD,E0031188,Springwell (Sunderland),Sunderland Urban Area,,SL,SPRINGWELL,BCT,MKD,OTH,ACT,,Y,,24/02/2005
1280,410000029109,,436738,554707,-1.42885000000,54.88577000000,TELFORD RD THORNEY CL W/B,SW,SW,TELFORD ROAD,OPPOSITE TORRENS RD LEADING TO SANDHILL SCHOOL,E0031217,Thorney Close,Sunderland Urban Area,,SL,THORNEY CLOSE,BCT,MKD,OTH,ACT,,Y,,24/02/2005
1281,410000029110,,436556,554468,-1.43172000000,54.88364000000,THORNDALE RD THORNEY CL-S,SE,SE,THORNDALE ROAD,OPPOSITE THE ACTION AND ENTERPRISE CENTRE,E0031217,Thorney Close,Sunderland Urban Area,,SL,THORNEY CLOSE,BCT,MKD,OTH,ACT,,Y,,24/02/2005
1282,410000029111,,436567,554257,-1.43158000000,54.88174000000,THORNEY CLOSE SHOPS,SW,SW,THORNDALE ROAD,30M SW OF THORNEY CLOSE ROAD,E0031217,Thorney Close,Sunderland Urban Area,,SL,THORNEY CLOSE,BCT,MKD,PPT,ACT,,Y,,28/02/2005
1283,410000029113,,436340,554347,-1.43510000000,54.88257000000,TILBURY RD THORNEY CL S/B,SW,SW,TILBURY ROAD,55M SOUTH OF THORNDALE ROAD  T JUNCTION,E0031217,Thorney Close,Sunderland Urban Area,,SL,THORNEY CLOSE,BCT,MKD,OTH,ACT,,Y,,28/02/2005
1284,410000029114,,436251,554180,-1.43651000000,54.88107000000,TILBURY RD THORNEY CL S/B,S,S,TILBURY ROAD,OPPOSITE THORNE ROAD JUNCTION 45M NORTH,E0031217,Thorney Close,Sunderland Urban Area,,SL,THORNEY CLOSE,BCT,MKD,OTH,ACT,,Y,,24/02/2005
1285,410000029115,,436119,554062,-1.43858000000,54.88002000000,TADCASTER RD THORNEY CL-S,S,S,TADCASTER ROAD,OUTSIDE NO.48 TADCASTER ROAD,E0031217,Thorney Close,Sunderland Urban Area,,SL,THORNEY CLOSE,BCT,MKD,OTH,ACT,,Y,,24/02/2005
1286,410000029116,,436094,553878,-1.43899000000,54.87837000000,THORNEY CLOSE THEME ROAD,S,S,THEME ROAD,OPPOSITE NO.25 THEME ROAD,E0031045,Middle Herrington,Sunderland Urban Area,,SL,THORNEY CLOSE,BCT,MKD,PPT,ACT,,Y,,24/02/2005
1287,410000029117,,436115,554102,-1.43864000000,54.88038000000,TADCASTER RD THORNEY CL-N,N,N,TADCASTER ROAD,OUTSIDE NO.25 TADCASTER ROAD,E0031217,Thorney Close,Sunderland Urban Area,,SL,THORNEY CLOSE,BCT,MKD,OTH,ACT,,Y,,24/02/2005
1288,410000029118,,436199,554141,-1.43733000000,54.88073000000,THORNE RD THORNEY CL E/B,E,E,THORNE ROAD,OUTSIDE THORNE SQUARE,E0031217,Thorney Close,Sunderland Urban Area,,SL,THORNEY CLOSE,BCT,MKD,OTH,ACT,,Y,,24/02/2005
1289,410000029119,,436292,554297,-1.43586000000,54.88212000000,TILBURY RD THORNEY CL N/B,N,N,TILBURY ROAD,OUTSIDE JUNCTION WITH TAY ROAD,E0031217,Thorney Close,Sunderland Urban Area,,SL,THORNEY CLOSE,BCT,MKD,OTH,ACT,,Y,,28/02/2005
1290,410000029121,,436628,554325,-1.43062000000,54.88235000000,THORNEY CLOSE SHOPS,NE,NE,THORNDALE ROAD,OUTSIDE THE ACTION AND ENTERPRISE CENTRE,E0031217,Thorney Close,Sunderland Urban Area,,SL,THORNEY CLOSE,BCT,MKD,PPT,ACT,,Y,,28/02/2005
1291,410000029122,,436554,554556,-1.43174000000,54.88443000000,TELFORD RD THORNEY CLOSE,NE,NE,TELFORD ROAD,OPPOSITE TANFIELD ROAD,E0031217,Thorney Close,Sunderland Urban Area,,SL,THORNEY CLOSE,BCT,MKD,OTH,ACT,,Y,,27/05/2005
1292,410000029123,,436723,554706,-1.42909000000,54.88577000000,TELFORD RD  THORNEY CLSE,NE,NE,TELFORD ROAD,OUTSIDE TORRENS RD LEADING TO SANDHILL SCHOOL,E0031217,Thorney Close,Sunderland Urban Area,,SL,THORNEY CLOSE,BCT,MKD,OTH,ACT,,Y,,24/02/2005
1293,410000029124,,436914,554875,-1.42609000000,54.88727000000,TELFORD RD THORNEY CL E/B,NE,NE,TELFORD ROAD,NORTH EAST OF TORRENS ROAD JUNCTION,E0031188,Springwell (Sunderland),Sunderland Urban Area,,SL,THORNEY CLOSE,BCT,MKD,OTH,ACT,,Y,,24/02/2005
1294,410000029125,,436030,554946,-1.43986000000,54.88797000000,GLENEAGLES RD GRINDON,SW,SW,GLENEAGLES ROAD,OUTSIDE GAINSBOROUGH ROAD,E0030918,Grindon (Sunderland Urban Area),Sunderland Urban Area,,SL,GRINDON,BCT,MKD,OTH,ACT,,Y,,10/06/2005
1295,410000029126,,435879,554839,-1.44223000000,54.88702000000,GLENEAGLES ROAD GRINDON,W,W,GLENEAGLES ROAD,OPPOSITE THE SANDHILL PUBLIC HOUSE,E0030918,Grindon (Sunderland Urban Area),Sunderland Urban Area,,SL,GRINDON,BCT,MKD,OTH,ACT,,Y,,24/02/2005
1296,410000029127,,435647,554947,-1.44583000000,54.88801000000,GRINDON GLENEAGLES ROAD,NW,NW,GLENEAGLES ROAD,90M SOUTH EAST OF GRINDON INFANTS SCHOOL,E0030918,Grindon (Sunderland Urban Area),Sunderland Urban Area,,SL,GRINDON,BCT,MKD,PPT,ACT,,Y,,24/02/2005
1297,410000029128,,435705,554912,-1.44493000000,54.88769000000,GRINDON GLENEAGLES ROAD,E,E,GLENEAGLES ROAD,OUTSIDE ST ASWALDS CHURCH,E0030918,Grindon (Sunderland Urban Area),Sunderland Urban Area,,SL,GRINDON,BCT,MKD,PPT,ACT,,Y,,24/02/2005
1298,410000029129,,435982,554920,-1.44061000000,54.88774000000,GLENEAGLES RD GRINDON,NE,NE,GLENEAGLES ROAD,50M NORTH EAST OF THE SANDHILL PUBLIC HOUSE,E0030918,Grindon (Sunderland Urban Area),Sunderland Urban Area,,SL,GRINDON,BCT,MKD,OTH,ACT,,Y,,28/02/2005
1299,410000029130,,435916,554961,-1.44163000000,54.88812000000,GREENWOOD RD GRINDON,N,N,GREENWOOD ROAD,5OM NORTH OF THE SANDHILL PUBLIC HOUSE,E0030918,Grindon (Sunderland Urban Area),Sunderland Urban Area,,SL,GRINDON,BCT,MKD,OTH,ACT,,Y,,24/02/2005
1300,410000029131,,435250,554833,-1.45203000000,54.88701000000,SEVENOAKS DRIVE HASTINGS HILL,N,N,SEVENOAKS DRIVE,OPPOSITE PARKSTONE CLOSE,E0030928,Hastings Hill,Sunderland Urban Area,,SL,HASTINGS HILL,BCT,MKD,OTH,ACT,,Y,,24/02/2005
1301,410000029132,,435102,554806,-1.45434000000,54.88678000000,SEVENOAKS DRIVE HASTINGS HILL,S,S,SEVENOAKS DRIVE,OPPOSITE WOODHURST GROVE,E0030928,Hastings Hill,Sunderland Urban Area,,SL,HASTINGS HILL,BCT,MKD,OTH,ACT,,Y,,24/02/2005
1302,410000029133,,437240,553917,-1.42113000000,54.87864000000,NORTH MOOR LN SUNDERLAND,S,S,NORTH MOOR LANE,OUTSIDE AMSTERDAM ROAD,E0031164,Silksworth Colliery,Sunderland Urban Area,,SL,GILLEY LAW,BCT,MKD,OTH,ACT,,Y,,28/02/2005
1303,410000029134,,437329,553802,-1.41976000000,54.87760000000,ALDENHAM RD SUNDERLAND,S,S,ALDENHAM ROAD,OPPOSITE KNIGHTSBRIDGE,E0031164,Silksworth Colliery,Sunderland Urban Area,,SL,GILLEY LAW,BCT,MKD,OTH,ACT,,Y,,28/02/2005
1304,410000029135,,437337,553698,-1.41965000000,54.87666000000,GILLEY LAW,S,S,ALDERNHAM ROAD,OUTSIDE ALDENHAM TOWER,E0031163,Silksworth,Sunderland Urban Area,,SL,GILLEY LAW,BCT,MKD,PPT,ACT,,Y,,28/02/2005
1305,410000029136,,437439,550154,-1.41852000000,54.84481000000,GILLAS LN WARDEN LAW E/B,E,E,GILLAS LANE,JUNCTION WITH SALTERS LANE,E0030808,Warden Law,Houghton-le-Spring,,SL,WARDEN LAW,BCT,MKD,OTH,ACT,,Y,,28/02/2005
1306,410000029137,,437393,550135,-1.41923000000,54.84464000000,GILLAS LN WARDEN LAW W/B,W,W,GILLAS LANE,JUNCTION WITH SALTERS LANE,E0030808,Warden Law,Houghton-le-Spring,,SL,WARDEN LAW,BCT,MKD,OTH,ACT,,Y,,28/02/2005
1307,410000029138,,437744,553825,-1.41329000000,54.87777000000,SILKSWORTH SPORTS COMPLEX,E,E,SILKSWORTH LANE,OPPOSITE CRICKET GROUND,E0031074,New Silksworth,Sunderland Urban Area,,SL,NISSAN,BCT,MKD,PPT,ACT,,Y,,14/06/2005
1308,410000029139,,437984,553979,-1.40953000000,54.87914000000,SILKSWORTH LANE,NE,NE,SILKSWORTH LANE,90M WEST OF THE SPORTSMANS ARMS PUBLIC HOUSE,E0030963,High Newport,Sunderland Urban Area,,SL,NEWPORT,BCT,MKD,OTH,ACT,,Y,,14/06/2005
1309,410000029140,,437994,553975,-1.40937000000,54.87910000000,SILKSWORTH SPORTS COMPLEX,W,W,SILKSWORTH LANE,80M WEST OPPOSITETHE SPORTSMAN ARMS PUBLIC HOUSE,E0030963,High Newport,Sunderland Urban Area,,SL,NEWPORT,BCT,MKD,PPT,ACT,,Y,,14/06/2005
1310,410000029141,,437677,553784,-1.41434000000,54.87741000000,SILKSWORTH LN SUNDERLAND,W,W,SILKSWORTH LANE,75M WEST OF CRICKET GROUND,E0031074,New Silksworth,Sunderland Urban Area,,SL,NISSAN,BCT,MKD,OTH,ACT,,Y,,14/06/2005
1311,410000029201,,436682,552610,-1.42999000000,54.86693000000,MOORSIDE SUNDERLAND,SW,SW,MOORSIDE ROAD,OUTSIDE FOOTPATH LEADING TO MANSTON CLOSE,E0031062,Moorside (Sunderland Urban Area),Sunderland Urban Area,,SL,MOORSIDE,BCT,MKD,OTH,ACT,,Y,,28/02/2005
1312,410000029202,,436787,552202,-1.42841000000,54.86326000000,MOORSIDE,S,S,MOORSIDE ROAD,OPPOSITE TENNIS COURTS,E0031062,Moorside (Sunderland Urban Area),Sunderland Urban Area,,SL,MOORSIDE,BCT,MKD,PPT,ACT,,Y,,05/05/2005
1313,410000029203,,437058,552077,-1.42420000000,54.86212000000,MOORSIDE RD MOORSIDE E/B,E,E,MOORSIDE ROAD,OUTSIDE MIDGLEY DRIVE,E0031062,Moorside (Sunderland Urban Area),Sunderland Urban Area,,SL,MOORSIDE,BCT,MKD,OTH,ACT,,Y,,12/05/2005
1314,410000029204,,437211,552248,-1.42180000000,54.86364000000,MOORSIDE SUNDERLAND,N,N,MOORSIDE ROAD,OUTSIDE MANNINGFORD DRIVE,E0031062,Moorside (Sunderland Urban Area),Sunderland Urban Area,,SL,MOORSIDE,BCT,MKD,OTH,ACT,,Y,,05/07/2005
1315,410000029205,,437741,552162,-1.41355000000,54.86283000000,HALL FARM RD SUNDERLAND,S,S,HALL FARM ROAD,OPPOSITE BISHOPS WAY,E0031049,Doxford Park,Sunderland Urban Area,,SL,HALL FARM,BCT,MKD,OTH,ACT,,Y,,28/02/2005
1316,410000029206,,437962,551915,-1.41014000000,54.86059000000,HALL FARM RD SUNDERLAND,S,S,HALL FARM ROAD,OUTSIDE FOOTPATH LEADING TO FOXLAIR CLOSE,E0031049,Doxford Park,Sunderland Urban Area,,SL,HALL FARM,BCT,MKD,OTH,ACT,,Y,,28/02/2005
1317,410000029207,,438266,552070,-1.40538000000,54.86196000000,DOXFORD PARK HALL FARM,S,S,HALL FARM ROAD,OUTSIDE HONEYSUCKLE  CLOSE,E0031049,Doxford Park,Sunderland Urban Area,,SL,HALL FARM,BCT,MKD,PPT,ACT,,Y,,28/02/2005
1318,410000029208,,438908,553083,-1.39525000000,54.87102000000,BURDON RD TUNSTALL,S,S,BURDON ROAD,OUTSIDE GOATHLAND DRIVE,E0031224,Tunstall (Sunderland Urban Area),Sunderland Urban Area,,SL,TUNSTALL,BCT,MKD,OTH,ACT,,Y,,28/02/2005
1319,410000029209,,438634,552489,-1.39960000000,54.86570000000,BURDON RD S/LAND,S,S,BURDON ROAD,OPPOSITE GAYHURST CRESCENT,E0031049,Doxford Park,Sunderland Urban Area,,SL,MILL HILL,BCT,MKD,OTH,ACT,,Y,,28/02/2005
1320,410000029210,,438699,552626,-1.39856000000,54.86693000000,BURDON RD S/LAND,N,N,DOXFORD PARK,OUTSIDE CLOSEBURN  SQUARE,E0031049,Doxford Park,Sunderland Urban Area,,SL,MILL HILL,BCT,MKD,OTH,ACT,,Y,,28/02/2005
1321,410000029211,,438900,553070,-1.39537000000,54.87090000000,BURDON RD S/LAND,N,N,BURDON ROAD,OPPOSITE GOATHLAND DRIVE JUNCTION,E0031224,Tunstall (Sunderland Urban Area),Sunderland Urban Area,,SL,TUNSTALL,BCT,MKD,OTH,ACT,,Y,,28/02/2005
